year,data_mean_global,data_mean_nh,data_mean_sh
2332,1463.13999973968,1463.14012006534,1463.13987941403
2333,1462.53999973966,1462.54012006532,1462.539879414
2334,1461.92999973969,1461.93012006534,1461.92987941403
2335,1461.32999973967,1461.33012006533,1461.32987941401
2336,1460.72999973968,1460.73012006534,1460.72987941402
2337,1460.12999973967,1460.13012006532,1460.12987941401
2338,1459.52999973967,1459.53012006533,1459.52987941402
2339,1458.92999973969,1458.93012006534,1458.92987941403
2340,1458.33999973969,1458.34012006535,1458.33987941403
2341,1457.73999973968,1457.74012006534,1457.73987941403
2342,1457.13999973967,1457.14012006533,1457.13987941402
2343,1456.53999973968,1456.54012006534,1456.53987941403
2344,1455.94999973967,1455.95012006532,1455.94987941401
2345,1455.34999973969,1455.35012006534,1455.34987941403
2346,1454.75999973969,1454.76012006534,1454.75987941403
2347,1454.15999973967,1454.16012006533,1454.15987941401
2348,1453.56999973968,1453.57012006533,1453.56987941402
2349,1452.97999973969,1452.98012006535,1452.97987941404
2350,1452.38999973969,1452.39012006535,1452.38987941403
2351,1451.78999973968,1451.79012006533,1451.78987941402
2352,1451.19999973967,1451.20012006533,1451.19987941402
2353,1450.60999973969,1450.61012006534,1450.60987941403
2354,1450.01999973969,1450.02012006534,1450.01987941403
2355,1449.42999973966,1449.43012006532,1449.42987941401
2356,1448.84999973968,1448.85012006534,1448.84987941403
2357,1448.25999973967,1448.26012006533,1448.25987941401
2358,1447.66999973969,1447.67012006534,1447.66987941403
2359,1447.08999973969,1447.09012006535,1447.08987941403
2360,1446.49999973969,1446.50012006534,1446.49987941403
2361,1445.90999973967,1445.91012006533,1445.90987941402
2362,1445.32999973966,1445.33012006532,1445.329879414
2363,1444.74999973968,1444.75012006534,1444.74987941403
2364,1444.15999973967,1444.16012006532,1444.15987941401
2365,1443.57999973969,1443.58012006534,1443.57987941403
2366,1442.99999973965,1443.00012006531,1442.99987941399
2367,1442.41999973968,1442.42012006534,1442.41987941403
2368,1441.83999973966,1441.84012006531,1441.839879414
2369,1441.25999973965,1441.26012006531,1441.259879414
