year,data_mean_global,data_mean_nh,data_mean_sh
2308,395.391999739678,395.392120065334,395.391879414021
2309,395.321999739678,395.322120065334,395.321879414022
2310,395.250999739678,395.251120065334,395.250879414021
2311,395.180999739679,395.181120065335,395.180879414022
2312,395.110999739678,395.111120065334,395.110879414022
2313,395.041999739678,395.042120065334,395.041879414021
2314,394.971999739678,394.972120065334,394.971879414021
2315,394.901999739678,394.902120065334,394.901879414022
2316,394.832999739679,394.833120065335,394.832879414022
2317,394.763999739678,394.764120065335,394.763879414022
2318,394.694999739678,394.695120065334,394.694879414021
2319,394.625999739677,394.626120065333,394.625879414021
2320,394.556999739678,394.557120065334,394.556879414022
2321,394.488999739678,394.489120065335,394.488879414022
2322,394.419999739678,394.420120065334,394.419879414022
2323,394.351999739679,394.352120065335,394.351879414022
2324,394.283999739678,394.284120065334,394.283879414022
2325,394.215999739677,394.216120065334,394.215879414021
2326,394.147999739679,394.148120065336,394.147879414023
2327,394.07999973968,394.080120065336,394.079879414023
2328,394.012999739678,394.013120065334,394.012879414022
2329,393.944999739678,393.945120065334,393.944879414022
2330,393.877999739677,393.878120065333,393.87787941402
2331,393.809999739677,393.810120065333,393.80987941402
2332,393.742999739678,393.743120065335,393.742879414022
2333,393.675999739676,393.676120065333,393.67587941402
2334,393.609999739679,393.610120065335,393.609879414022
2335,393.542999739677,393.543120065334,393.542879414021
2336,393.475999739678,393.476120065335,393.475879414022
2337,393.409999739677,393.410120065333,393.409879414021
2338,393.342999739678,393.343120065334,393.342879414022
2339,393.276999739679,393.277120065336,393.276879414023
2340,393.210999739679,393.211120065336,393.210879414023
2341,393.144999739679,393.145120065335,393.144879414023
2342,393.078999739678,393.079120065334,393.078879414021
2343,393.012999739678,393.013120065335,393.012879414022
2344,392.946999739677,392.947120065333,392.94687941402
2345,392.880999739679,392.881120065335,392.880879414023
2346,392.815999739679,392.816120065335,392.815879414023
2347,392.749999739677,392.750120065334,392.749879414021
2348,392.684999739678,392.685120065334,392.684879414022
2349,392.61999973968,392.620120065336,392.619879414024
2350,392.55399973968,392.554120065336,392.553879414023
2351,392.488999739678,392.489120065334,392.488879414022
2352,392.423999739677,392.424120065334,392.423879414021
2353,392.358999739679,392.359120065336,392.358879414023
2354,392.293999739679,392.294120065336,392.293879414023
